Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5180475,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.772129969,1726825.0,2990177.89,5179585,131,5180475,2590237.5,3661890.352,5179585,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.579097477,0.193032492,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5620327,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.711702362,1873442.333,3244142.148,5619455,117,5620327,2810163.5,3972938.14,5619455,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533776771,0.17792559,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5359339,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.746360699,1786446.333,3093450.263,5358455,132,5359339,2679669.5,3788374.785,5358455,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559770524,0.186590175,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5810846,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.688367924,1936948.667,3354136.61,5809972,127,5810846,2905423.0,4107652.588,5809972,874,0,0.0,0.0,0,0,0,0,0,0,104,40,0.516275943,0.172091981,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5511574,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.725745495,1837191.333,3181516.381,5510890,86,5511574,2755787.0,3896304.028,5510890,684,0,0.0,0.0,0,0,0,0,0,0,104,40,0.544309121,0.181436374,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5247601,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762253075,1749200.333,3028998.922,5246787,86,5247601,2623800.5,3709463.082,5246787,814,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571689806,0.190563269,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5727481,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698387302,1909160.333,3306158.218,5726783,136,5727481,2863740.5,4048953.533,5726783,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523790476,0.174596825,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5419842,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.738028895,1806614.0,3128382.554,5418959,120,5419842,2709921.0,3831158.281,5418959,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.553521671,0.184507224,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5152737,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.776286467,1717579.0,2974349.536,5152062,106,5152737,2576368.5,3642580.68,5152062,675,0,0.0,0.0,0,0,0,0,0,0,104,40,0.58221485,0.194071617,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5885177,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.679673695,1961725.667,3397053.365,5884305,125,5885177,2942588.5,4160215.371,5884305,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.509755272,0.169918424,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5623932,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.711246153,1874644.0,3246207.04,5623041,136,5623932,2811966.0,3975460.39,5623041,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533434615,0.177811538,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,9841375,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76.51369854,0.81289454,1405910.714,2400613.553,5004526,125,4836849,1612283.0,2790171.991,4834096,679,9841250,3280416.667,2841016.297,5005080,1367,0,0,0,0,136,136,0.40644727,0.40644727,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,34047767,203,104,43906,72188,602,0,216.2857143,228.4931854,1068,0,694.1153846,362.6183987,3409.739029,9.016744035,111267.2124,290993.7178,2291081,4,34000000,168528.3713,344743.8348,2291081,864,34000000,330559.9709,450572.7162,2291953,4,0,0,0,0,6504,3336,5.962211854,3.054532181,0,1068,376.9285714,360.6627469,130077.617,0,0,0,1,0,0,0,0,0,378.1563518,216.2857143,694.1153846,6504,0,0,0,0,0,0,203,43906,104,72188,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5553195,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720306058,1851065.0,3205363.55,5552300,142,5553195,2776597.5,3925436.121,5552300,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540229544,0.180076515,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5289340,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.756238018,1763113.333,3053050.178,5288472,125,5289340,2644670.0,3738900.645,5288472,868,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567178514,0.189059505,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5750530,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.695588059,1916843.333,3319320.08,5749664,126,5750530,2875265.0,4065014.049,5749664,866,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521691044,0.173897015,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5489877,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.728613774,1829959.0,3168980.086,5489182,102,5489877,2744938.5,3880946.376,5489182,695,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546460331,0.182153444,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5224059,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.765688136,1741353.0,3015347.185,5223176,138,5224059,2612029.5,3692718.794,5223176,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.574266102,0.191422034,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5702143,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.70149065,1900714.333,3291387.298,5701281,107,5702143,2851071.5,4030804.931,5701281,862,0,0.0,0.0,0,0,0,0,0,0,104,40,0.526117988,0.175372663,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5417724,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.738317419,1805908.0,3127182.241,5416867,123,5417724,2708862.0,3829697.398,5416867,857,0,0.0,0.0,0,0,0,0,0,0,104,40,0.553738064,0.184579355,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5155697,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.775840784,1718565.667,2975887.892,5154825,135,5155697,2577848.5,3644395.116,5154825,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.581880588,0.193960196,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5890593,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.679048782,1963531.0,3400330.109,5889894,143,5890593,2945296.5,4164289.72,5889894,699,0,0.0,0.0,0,0,0,0,0,0,104,40,0.509286586,0.169762195,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5625769,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.711013908,1875256.333,3247452.089,5625091,109,5625769,2812884.5,3977060.572,5625091,678,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533260431,0.177753477,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5361780,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.746020911,1787260.0,3094906.342,5360950,92,5361780,2680890.0,3790177.2,5360950,830,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559515683,0.186505228,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5800304,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.689619027,1933434.667,3348036.329,5799414,123,5800304,2900152.0,4100175.641,5799414,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51721427,0.172404757,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5539765,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.722052289,1846588.333,3197621.863,5538884,107,5539765,2769882.5,3915959.476,5538884,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.541539217,0.180513072,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5276930,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.758016498,1758976.667,3045870.54,5276045,126,5276930,2638465.0,3730101.408,5276045,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.568512374,0.189504125,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5667031,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705836972,1889010.333,3271071.211,5666118,108,5667031,2833515.5,4005904.872,5666118,913,0,0.0,0.0,0,0,0,0,0,0,104,40,0.529377729,0.176459243,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5407817,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.73967,1802605.667,3121457.24,5406954,84,5407817,2703908.5,3822683.606,5406954,863,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5547525,0.1849175,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5878747,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680417102,1959582.333,3393341.872,5877876,95,5878747,2939373.5,4155670.089,5877876,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510312827,0.170104276,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5056176,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.791111702,1685392.0,2918426.819,5055301,127,5056176,2528088.0,3574018.9,5055301,875,0,0.0,0.0,0,0,0,0,0,0,104,40,0.593333776,0.197777925,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,8801351,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,109.7558773,0.908951364,1257335.857,2173776.923,5003149,38,3798202,1266067.333,2188357.411,3792964,863,8801241,2933747.0,2608569.593,5003728,3758,0,0,0,0,136,136,0.454475682,0.454475682,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,33138583,203,104,43951,72194,602,0,216.5073892,228.6511756,1068,0,694.1730769,362.6596586,3504.826987,9.264125747,108296.0229,271562.6036,1272335,4,33100000,164036.2426,320587.2413,1272335,714,33100000,321732.5146,416920.1099,1273051,4,0,0,0,0,6504,3336,6.125789989,3.138335758,0,1068,377.0941558,360.6944545,130100.4895,0,0,0,1,0,0,0,0,0,378.3224756,216.5073892,694.1730769,6504,0,0,0,0,0,0,203,43951,104,72194,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5542077,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.721751069,1847359.0,3199012.984,5541261,126,5542077,2771038.5,3917686.23,5541261,816,0,0.0,0.0,0,0,0,0,0,0,104,40,0.541313302,0.180437767,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,35,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28571.42857,28571.42857,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5259603,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.760513674,1753201.0,3035970.709,5258838,126,5259603,2629801.5,3718019.074,5258838,765,0,0.0,0.0,0,0,0,0,0,0,104,40,0.570385255,0.190128418,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5729684,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698118779,1909894.667,3307258.657,5728788,119,5729684,2864842.0,4050231.275,5728788,896,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523589084,0.174529695,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5471446,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731068167,1823815.333,3158173.541,5470560,102,5471446,2735723.0,3867643.576,5470560,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548301126,0.182767042,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5210466,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.767685654,1736822.0,3007513.989,5209600,91,5210466,2605233.0,3683131.133,5209600,866,0,0.0,0.0,0,0,0,0,0,0,104,40,0.575764241,0.191921414,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5654983,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707340765,1884994.333,3264129.147,5654086,136,5654983,2827491.5,3997408.277,5654086,897,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530505574,0.176835191,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5394673,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.741472189,1798224.333,3113846.893,5393785,139,5394673,2697336.5,3813354.039,5393785,888,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556104142,0.185368047,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5863798,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.682151739,1954599.333,3384750.897,5862973,103,5863798,2931899.0,4145164.603,5862973,825,0,0.0,0.0,0,0,0,0,0,0,104,40,0.511613804,0.170537935,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5573904,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.717629869,1857968.0,3217344.145,5573037,132,5573904,2786952.0,3940119.193,5573037,867,0,0.0,0.0,0,0,0,0,0,0,104,40,0.538222402,0.179407467,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5310210,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.753265878,1770070.0,3065092.55,5309334,131,5310210,2655105.0,3753646.649,5309334,876,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564949409,0.18831647,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5783696,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.691599282,1927898.667,3338461.552,5782822,117,5783696,2891848.0,4088454.639,5782822,874,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518699461,0.17289982,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5392841,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.741724075,1797613.667,3112792.653,5391957,122,5392841,2696420.5,3812064.276,5391957,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556293056,0.185431019,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5848224,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68396833,1949408.0,3375717.674,5847351,131,5848224,2924112.0,4134084.24,5847351,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.512976247,0.170992082,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5576453,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.71730184,1858817.667,3218856.515,5575633,100,5576453,2788226.5,3941988.076,5575633,820,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53797638,0.17932546,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5319306,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.751977796,1773102.0,3070511.264,5318623,109,5319306,2659653.0,3760351.436,5318623,683,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563983347,0.187994449,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5761847,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694221835,1920615.667,3325985.582,5761133,133,5761847,2880923.5,4073231.337,5761133,714,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520666377,0.173555459,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,9834102,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76.57028573,0.813495731,1404871.714,2398586.54,5003610,88,4830492,1610164.0,2785763.995,4826887,859,9834014,3278004.667,2838480.033,5004185,1992,0,0,0,0,136,136,0.406747866,0.406747866,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
